2024-10-21 03:41, success, 1.138809
2024-10-21 03:51, success, 1.106163
2024-10-21 03:59, success, 1.319928
2024-10-21 04:22, success, 2.916698
2024-10-21 04:38, success, 3.099765
2024-10-21 04:47, success, 1.070408
2024-10-21 04:54, success, 2.933343
2024-10-21 05:10, success, 0.748578
2024-10-21 05:30, success, 1.206435
2024-10-21 05:42, success, 3.052249
2024-10-21 05:49, success, 1.325199
2024-10-21 05:57, success, 0.799997
2024-10-21 06:22, success, 3.299285
2024-10-21 06:43, success, 3.046415
2024-10-21 06:52, success, 2.997050
2024-10-21 06:59, success, 3.336163
2024-10-21 07:19, success, 3.123132
2024-10-21 07:32, success, 2.815999
2024-10-21 07:40, success, 1.081672
2024-10-21 07:48, success, 3.085200
2024-10-21 07:55, success, 3.043197
2024-10-21 08:16, success, 0.783167
2024-10-21 08:37, success, 1.163290
2024-10-21 08:49, success, 1.104304
2024-10-21 08:56, success, 3.343035
2024-10-21 09:16, success, 0.786151
2024-10-21 09:32, success, 1.169277
2024-10-21 09:42, success, 1.160694
2024-10-21 09:49, success, 1.055374
2024-10-21 09:57, success, 3.284419
2024-10-21 10:17, success, 0.900752
2024-10-21 10:39, success, 1.626920
2024-10-21 10:49, success, 0.977579
2024-10-21 10:56, success, 3.318353
2024-10-21 11:12, success, 0.761047
2024-10-21 11:26, success, 2.129697
2024-10-21 11:35, success, 0.907970
2024-10-21 11:43, success, 0.728809
2024-10-21 11:50, success, 0.930050
2024-10-21 11:57, success, 1.134963
2024-10-21 12:33, success, 0.733153
2024-10-21 13:02, success, 1.634451
2024-10-21 13:32, success, 1.294750
2024-10-21 13:44, success, 1.113646
2024-10-21 13:52, success, 2.963023
2024-10-21 13:59, success, 1.188954
2024-10-21 14:18, success, 0.933230
2024-10-21 14:35, success, 1.935373
2024-10-21 14:44, success, 0.745127
2024-10-21 14:52, success, 1.020694
2024-10-21 14:59, success, 0.811149
2024-10-21 15:22, success, 3.469599
2024-10-21 15:35, success, 1.115409
2024-10-21 15:44, success, 1.322426
2024-10-21 15:51, success, 1.374995
2024-10-21 15:59, success, 1.084524
2024-10-21 16:24, success, 1.385199
2024-10-21 16:43, success, 2.223776
2024-10-21 16:52, success, 0.868855
2024-10-21 17:00, success, 3.378490
2024-10-21 17:18, success, 0.901873
2024-10-21 17:32, success, 0.911544
2024-10-21 17:41, success, 1.147516
2024-10-21 17:49, success, 3.455512
2024-10-21 17:56, success, 0.985476
2024-10-21 18:19, success, 1.487355
2024-10-21 18:40, success, 3.342800
2024-10-21 18:50, success, 1.203976
2024-10-21 18:57, success, 1.318592
2024-10-21 19:12, success, 1.302792
2024-10-21 19:22, success, 3.439533
2024-10-21 19:30, success, 1.725681
2024-10-21 19:38, success, 1.146736
2024-10-21 19:46, success, 1.183167
2024-10-21 19:53, success, 1.318282
2024-10-21 20:08, success, 4.697043
2024-10-21 20:26, success, 0.861621
2024-10-21 20:37, success, 1.203360
2024-10-21 20:44, success, 1.399691
2024-10-21 20:51, success, 1.107903
2024-10-21 20:59, success, 1.302883
2024-10-21 21:17, success, 0.941225
2024-10-21 21:29, success, 1.679104
2024-10-21 21:37, success, 0.845792
2024-10-21 21:45, success, 1.294335
2024-10-21 21:52, success, 1.211021
2024-10-21 22:00, success, 1.234756
2024-10-21 22:20, success, 3.991793
2024-10-21 22:34, success, 1.287163
2024-10-21 22:43, success, 1.173479
2024-10-21 22:50, success, 0.719667
2024-10-21 22:58, success, 1.191943
2024-10-21 23:16, success, 1.593719
2024-10-21 23:29, success, 0.828010
2024-10-21 23:39, success, 0.875521
2024-10-21 23:47, success, 1.181337
2024-10-21 23:54, success, 1.281172
2024-10-22 00:45, success, 1.247393
2024-10-22 02:09, success, 0.797285
2024-10-22 02:57, success, 1.880242
2024-10-22 03:21, success, 0.841815
2024-10-22 03:39, success, 1.153598
2024-10-22 03:48, success, 1.161635
2024-10-22 03:55, success, 0.807874
2024-10-22 04:15, success, 1.384692
